Date,Service Category,Marketing Channel,Season,Customer Type,Ad Spend,Conversions,Daily Revenue,Year,Month,Day,DayOfWeek,ROI,Profit,Conversion Rate
2024-07-07,Bread,In-store Promo,Fall,Returning,18.28,7,319.25,2024,7,7,6,16.464442013129105,300.97,0.38293216630196936
2025-01-31,Cupcake,Google Maps,Spring,New,59.54,7,69.22,2025,1,31,4,0.16257977830030232,9.68,0.1175680214981525
2024-09-05,Cupcake,Local Magazine,Spring,Returning,59.69,10,422.05,2024,9,5,3,6.070698609482326,362.36,0.16753224995811694
2024-09-19,Cupcake,Local Magazine,Spring,New,105.87,8,226.61,2024,9,19,3,1.1404552753376784,120.74000000000001,0.07556437139888542
2024-06-24,Cake,Local Magazine,Summer,New,69.58,10,399.66,2024,6,24,0,4.7438919229663705,330.08000000000004,0.14371945961483185
2024-09-14,Bread,Google Maps,Spring,Returning,135.18,4,189.25,2024,9,14,5,0.39998520491196915,54.06999999999999,0.029590176061547565
2025-01-02,Cupcake,In-store Promo,Spring,Returning,75.89,10,316.31,2025,1,2,3,3.168006324943998,240.42000000000002,0.13176966662274345
2024-07-24,Cupcake,Local Magazine,Fall,Returning,129.45,1,41.69,2024,7,24,2,-0.6779451525685593,-87.75999999999999,0.007724990343762071
2025-02-01,Cake,In-store Promo,Summer,New,164.4,1,46.25,2025,2,1,5,-0.7186739659367397,-118.15,0.00608272506082725
2024-12-02,Cookie,Instagram,Winter,Returning,127.42,10,461.75,2024,12,2,0,2.6238424109245013,334.33,0.07848061528802386
2024-05-27,Cookie,Instagram,Spring,New,155.79,6,252.56,2024,5,27,0,0.6211566852814687,96.77000000000001,0.03851338340073176
2024-06-04,Cookie,Instagram,Summer,Returning,143.56,9,236.29,2024,6,4,1,0.6459320144887154,92.72999999999999,0.06269155753691837
2025-01-25,Bread,Local Magazine,Spring,New,159.67,10,68.98,2025,1,25,5,-0.5679839669317968,-90.68999999999998,0.06262917266862905
2024-09-10,Cake,Instagram,Spring,New,15.44,9,236.1,2024,9,10,1,14.291450777202073,220.66,0.5829015544041452
2025-01-04,Cookie,Instagram,Spring,Returning,51.6,4,80.44,2025,1,4,5,0.5589147286821704,28.839999999999996,0.07751937984496124
2024-06-15,Cake,Local Magazine,Summer,Returning,162.8,4,154.37,2024,6,15,5,-0.05178132678132682,-8.430000000000007,0.02457002457002457
2025-01-07,Cookie,Local Magazine,Spring,New,57.51,2,68.89,2025,1,7,1,0.19787862980351248,11.380000000000003,0.03477656059815684
2024-06-12,Cupcake,Instagram,Summer,Returning,111.35,10,177.12,2024,6,12,2,0.5906600808262238,65.77000000000001,0.0898069151324652
2024-06-23,Cake,Local Magazine,Summer,New,37.63,2,76.57,2024,6,23,6,1.0348126494817962,38.93999999999999,0.05314908317831517
2024-08-09,Cupcake,In-store Promo,Winter,New,186.44,3,88.11,2024,8,9,4,-0.5274082814846599,-98.33,0.01609096760351856
2024-11-12,Cupcake,Local Magazine,Fall,Returning,87.81,8,83.83,2024,11,12,1,-0.04532513381163881,-3.980000000000004,0.09110579660630908
2024-11-04,Cake,Local Magazine,Fall,Returning,122.91,5,137.92,2024,11,4,0,0.12212187779676179,15.009999999999991,0.04068017248393133
2024-06-20,Cupcake,Instagram,Summer,New,181.87,8,66.04,2024,6,20,3,-0.6368834882058613,-115.83,0.043987463572881726
2024-07-16,Cookie,Local Magazine,Fall,Returning,80.13,7,334.79,2024,7,16,1,3.1780856108823166,254.66000000000003,0.08735804317983277
2024-06-13,Cookie,Local Magazine,Summer,New,54.66,2,23.77,2024,6,13,3,-0.5651298938894987,-30.889999999999997,0.036589828027808274
2025-01-10,Bread,Local Magazine,Spring,New,82.28,10,142.08,2025,1,10,4,0.7267865824015558,59.80000000000001,0.12153621779290229
2024-06-21,Bread,Instagram,Summer,Returning,69.83,3,55.71,2024,6,21,4,-0.2022053558642417,-14.119999999999997,0.042961477874838894
2024-07-29,Cake,In-store Promo,Fall,Returning,28.23,8,245.52,2024,7,29,0,7.697130712008502,217.29000000000002,0.28338646829613884
2025-03-09,Cookie,Local Magazine,Fall,New,32.24,2,57.42,2025,3,9,6,0.781017369727047,25.18,0.06203473945409429
2025-04-08,Cookie,In-store Promo,Winter,Returning,135.33,6,297.49,2025,4,8,1,1.1982561146826276,162.16,0.04433606739082243
2025-01-12,Cupcake,Local Magazine,Spring,New,11.05,4,174.24,2025,1,12,6,14.768325791855203,163.19,0.36199095022624433
2025-03-12,Cookie,In-store Promo,Fall,Returning,95.65,5,87.95,2025,3,12,2,-0.0805018295870361,-7.700000000000003,0.052273915316257184
2025-04-02,Cookie,Local Magazine,Winter,New,194.88,8,308.82,2025,4,2,2,0.5846674876847291,113.94,0.041050903119868636
2025-02-24,Bread,Local Magazine,Summer,Returning,13.43,2,14.15,2025,2,24,0,0.053611317944899525,0.7200000000000006,0.14892032762472077
2025-03-02,Cupcake,Local Magazine,Fall,Returning,20.8,5,86.38,2025,3,2,6,3.152884615384615,65.58,0.24038461538461536
2025-04-21,Cupcake,In-store Promo,Winter,New,86.79,2,26.78,2025,4,21,0,-0.6914391058877751,-60.010000000000005,0.023044129508007834
2024-12-13,Cookie,Local Magazine,Winter,New,37.47,4,110.15,2024,12,13,4,1.9396850813984523,72.68,0.10675206832132372
2025-03-16,Bread,Local Magazine,Fall,New,136.86,2,72.78,2025,3,16,6,-0.46821569487067083,-64.08000000000001,0.014613473622680109
2025-04-08,Cake,Instagram,Winter,New,119.1,3,78.81,2025,4,8,1,-0.33828715365239287,-40.28999999999999,0.02518891687657431
2024-11-02,Cupcake,In-store Promo,Fall,New,110.76,6,211.07,2024,11,2,5,0.9056518598772119,100.30999999999999,0.05417118093174431
2025-01-05,Cupcake,Local Magazine,Spring,Returning,150.54,2,84.46,2025,1,5,6,-0.4389531021655374,-66.08,0.013285505513484789
2025-01-04,Cupcake,Instagram,Spring,Returning,167.64,5,27.66,2025,1,4,5,-0.8350035790980673,-139.98,0.029825817227392033
2024-10-24,Bread,Google Maps,Summer,Returning,43.36,7,333.11,2024,10,24,3,6.682426199261993,289.75,0.16143911439114392
2024-06-13,Cupcake,Google Maps,Summer,Returning,157.66,9,298.08,2024,6,13,3,0.8906507674743117,140.42,0.057084866167702655
2024-12-13,Cake,In-store Promo,Winter,Returning,128.05,5,121.29,2024,12,13,4,-0.05279187817258887,-6.760000000000005,0.039047247169074574
2025-02-28,Cake,In-store Promo,Summer,Returning,50.66,9,379.27,2025,2,28,4,6.486577181208054,328.61,0.1776549545992894
2025-02-07,Cupcake,Instagram,Summer,Returning,114.98,4,165.18,2025,2,7,4,0.4365976691598539,50.2,0.03478865889719951
2024-07-21,Cookie,Instagram,Fall,Returning,177.18,1,21.24,2024,7,21,6,-0.880121909922113,-155.94,0.005643977875606727
2024-09-26,Cake,Instagram,Spring,New,165.9,10,309.83,2024,9,26,3,0.8675708257986737,143.92999999999998,0.06027727546714888
2024-06-18,Bread,In-store Promo,Summer,Returning,153.54,4,143.31,2024,6,18,1,-0.06662758890191475,-10.22999999999999,0.02605184316790413
2024-12-11,Bread,Instagram,Winter,New,183.95,9,319.8,2024,12,11,2,0.7385159010600708,135.85000000000002,0.04892633867898886
2024-05-23,Bread,Google Maps,Spring,New,100.82,4,87.64,2024,5,23,3,-0.1307280301527474,-13.179999999999993,0.03967466772465781
2025-01-09,Bread,In-store Promo,Spring,Returning,148.6,4,155.68,2025,1,9,3,0.047644683714670344,7.0800000000000125,0.026917900403768506
2024-11-10,Cake,Google Maps,Fall,Returning,170.29,3,86.05,2024,11,10,6,-0.4946855364378413,-84.24,0.01761700628339891
2024-11-06,Cupcake,Instagram,Fall,Returning,184.31,6,171.31,2024,11,6,2,-0.07053334056752211,-13.0,0.032553849492702513
2024-07-30,Cookie,In-store Promo,Fall,Returning,196.8,6,124.94,2024,7,30,1,-0.36514227642276426,-71.86000000000001,0.03048780487804878
2025-01-17,Cupcake,In-store Promo,Spring,New,187.93,5,40.08,2025,1,17,4,-0.786729101261108,-147.85000000000002,0.026605651040280953
2024-12-31,Cupcake,Google Maps,Winter,Returning,63.44,8,346.99,2024,12,31,1,4.469577553593948,283.55,0.12610340479192939
2024-07-30,Cookie,Local Magazine,Fall,New,86.33,3,88.66,2024,7,30,1,0.02698945905247305,2.3299999999999983,0.03475037646241168
2025-04-04,Cupcake,Google Maps,Winter,New,69.85,6,55.91,2025,4,4,4,-0.19957050823192554,-13.939999999999998,0.08589835361488905
2025-03-26,Cookie,Google Maps,Fall,New,172.89,6,66.43,2025,3,26,2,-0.6157672508531435,-106.45999999999998,0.0347041471455839
2024-05-20,Bread,Local Magazine,Spring,Returning,182.31,9,375.45,2024,5,20,0,1.059404311337831,193.14,0.04936646371564917
2025-01-15,Cookie,Local Magazine,Spring,Returning,171.96,6,284.54,2025,1,15,2,0.6546871365433822,112.58000000000001,0.034891835310537335
2024-12-26,Bread,Local Magazine,Winter,Returning,47.18,9,137.45,2024,12,26,3,1.913310724883425,90.26999999999998,0.1907587961000424
2024-07-14,Bread,Local Magazine,Fall,New,166.18,9,90.8,2024,7,14,6,-0.4536045252136238,-75.38000000000001,0.05415814177398002
2024-05-25,Cake,In-store Promo,Spring,Returning,41.86,10,418.92,2024,5,25,5,9.00764452938366,377.06,0.23889154323936934
2024-08-29,Cupcake,Google Maps,Winter,Returning,77.49,5,64.25,2024,8,29,3,-0.17086075622660982,-13.239999999999995,0.0645244547683572
2024-07-11,Cupcake,Local Magazine,Fall,New,154.59,7,154.03,2024,7,11,3,-0.00362248528365355,-0.5600000000000023,0.045281066045669185
2024-08-30,Cake,Instagram,Winter,Returning,32.06,9,285.92,2024,8,30,4,7.918278228321896,253.86,0.280723643169058
2025-03-15,Cupcake,Local Magazine,Fall,Returning,73.87,6,72.67,2025,3,15,5,-0.016244754298091277,-1.2000000000000028,0.0812237714904562
2024-10-19,Cookie,Local Magazine,Summer,New,34.61,1,15.39,2024,10,19,5,-0.555330829240104,-19.22,0.02889338341519792
2024-10-10,Bread,Google Maps,Summer,New,195.68,9,218.68,2024,10,10,3,0.11753883892068683,23.0,0.04599345870809485
2024-08-09,Cake,Google Maps,Winter,Returning,20.05,1,14.01,2024,8,9,4,-0.3012468827930175,-6.040000000000001,0.04987531172069825
2024-06-02,Cake,Instagram,Summer,Returning,181.6,8,182.99,2024,6,2,6,0.007654185022026513,1.3900000000000148,0.04405286343612335
2024-06-02,Cake,Instagram,Summer,Returning,180.46,2,88.09,2024,6,2,6,-0.5118585836196387,-92.37,0.011082788429568878
2024-12-03,Bread,Instagram,Winter,Returning,76.78,1,30.66,2024,12,3,1,-0.6006772597030478,-46.120000000000005,0.013024225058609012
2024-08-24,Bread,In-store Promo,Winter,Returning,182.16,5,222.57,2024,8,24,5,0.22183794466403162,40.41,0.027448397013614404
2025-02-23,Cookie,Google Maps,Summer,New,77.92,2,97.24,2025,2,23,6,0.24794661190965084,19.319999999999993,0.02566735112936345
2024-12-19,Bread,In-store Promo,Winter,New,68.21,7,215.45,2024,12,19,3,2.158627767189562,147.24,0.10262424864389387
2024-11-06,Cookie,Instagram,Fall,Returning,53.04,2,30.6,2024,11,6,2,-0.423076923076923,-22.439999999999998,0.03770739064856712
2025-04-11,Bread,Local Magazine,Winter,New,64.26,1,34.79,2025,4,11,4,-0.4586056644880175,-29.470000000000006,0.015561780267662619
2024-09-21,Cupcake,Local Magazine,Spring,New,88.24,7,331.48,2024,9,21,5,2.7565729827742524,243.24,0.07932910244786945
2024-06-20,Cookie,In-store Promo,Summer,Returning,125.81,2,62.87,2024,6,20,3,-0.5002781972816152,-62.940000000000005,0.015896987520864797
2024-12-30,Cupcake,In-store Promo,Winter,Returning,182.23,5,244.04,2024,12,30,0,0.33918674202930366,61.81,0.027437853262360753
2024-12-22,Bread,Local Magazine,Winter,New,139.13,1,7.07,2024,12,22,6,-0.9491842162006757,-132.06,0.007187522461007691
2024-07-19,Cake,Google Maps,Fall,New,194.09,5,217.87,2024,7,19,4,0.12252048018960277,23.78,0.02576124478334793
2024-12-24,Cake,Instagram,Winter,Returning,43.93,7,285.18,2024,12,24,1,5.4916913271113135,241.25,0.1593444115638516
2025-02-19,Cookie,Google Maps,Summer,New,10.93,9,114.66,2025,2,19,2,9.4903934126258,103.72999999999999,0.8234217749313816
2024-07-16,Bread,Instagram,Fall,Returning,122.97,3,148.06,2024,7,16,1,0.20403350410669271,25.090000000000003,0.024396194193705784
2025-02-18,Cake,Local Magazine,Summer,New,173.52,10,459.01,2025,2,18,1,1.645285846011987,285.49,0.05763024435223605
2024-06-21,Bread,Instagram,Summer,Returning,169.78,3,85.08,2024,6,21,4,-0.49888090470020025,-84.7,0.017669925786311696
2025-01-04,Bread,Local Magazine,Spring,Returning,112.65,5,40.44,2025,1,4,5,-0.641011984021305,-72.21000000000001,0.044385264092321346
2024-06-21,Cake,In-store Promo,Summer,New,176.67,10,151.53,2024,6,21,4,-0.14229920190185083,-25.139999999999986,0.05660270560932813
2025-02-13,Bread,In-store Promo,Summer,Returning,197.53,4,45.91,2025,2,13,3,-0.7675796081607857,-151.62,0.0202500885941376
2025-03-10,Cupcake,Local Magazine,Fall,New,84.56,10,201.22,2025,3,10,0,1.37961210974456,116.66,0.11825922421948912
2025-01-31,Cupcake,Instagram,Spring,New,17.76,6,87.61,2025,1,31,4,3.932995495495495,69.85,0.33783783783783783
2024-07-12,Cake,Local Magazine,Fall,Returning,62.05,1,41.43,2024,7,12,4,-0.33231265108783237,-20.619999999999997,0.016116035455278004
2024-11-15,Cookie,Instagram,Fall,Returning,22.33,3,144.05,2024,11,15,4,5.450962830273176,121.72000000000001,0.1343484102104792
2024-11-17,Cookie,Instagram,Fall,Returning,105.17,6,81.28,2024,11,17,6,-0.22715603308928403,-23.89,0.05705048968336978
2025-02-21,Cupcake,In-store Promo,Summer,Returning,197.43,1,10.55,2025,2,21,4,-0.9465633389049283,-186.88,0.005065086359722433
2024-07-18,Bread,Google Maps,Fall,Returning,126.36,6,158.53,2024,7,18,3,0.2545900601456157,32.17,0.04748338081671415
2024-08-15,Cupcake,Local Magazine,Winter,Returning,118.56,7,241.31,2024,8,15,3,1.0353407557354926,122.75,0.05904183535762483
2024-10-27,Cupcake,In-store Promo,Summer,Returning,51.12,3,51.76,2024,10,27,6,0.012519561815336476,0.6400000000000006,0.05868544600938967
2024-07-26,Cupcake,Local Magazine,Fall,Returning,28.7,7,240.79,2024,7,26,4,7.3898954703832755,212.09,0.24390243902439024
2024-11-21,Cupcake,Local Magazine,Fall,Returning,181.2,1,40.98,2024,11,21,3,-0.773841059602649,-140.22,0.005518763796909493
2024-06-09,Cake,Instagram,Summer,New,183.28,6,90.44,2024,6,9,6,-0.5065473592317765,-92.84,0.032736796158882586
2024-06-22,Cake,Local Magazine,Summer,New,124.84,3,35.57,2024,6,22,5,-0.7150752963793656,-89.27000000000001,0.024030759371996155
2025-01-21,Cake,Instagram,Spring,New,54.66,9,154.05,2025,1,21,1,1.8183315038419323,99.39000000000001,0.16465422612513722
2024-11-03,Cookie,In-store Promo,Fall,Returning,27.3,6,204.4,2024,11,3,6,6.487179487179487,177.1,0.21978021978021978
2024-05-10,Cupcake,Instagram,Spring,Returning,92.31,1,8.65,2024,5,10,4,-0.9062940093164337,-83.66,0.010833062506770665
2024-05-08,Cookie,Instagram,Spring,Returning,199.84,10,337.7,2024,5,8,2,0.689851881505204,137.85999999999999,0.0500400320256205
2024-12-22,Cookie,In-store Promo,Winter,Returning,107.25,5,234.63,2024,12,22,6,1.1876923076923076,127.38,0.046620046620046623
2025-01-27,Bread,Local Magazine,Spring,Returning,31.37,5,216.13,2025,1,27,0,5.889703538412496,184.76,0.1593879502709595
2024-10-20,Bread,Google Maps,Summer,New,175.85,7,84.11,2024,10,20,6,-0.5216946261017913,-91.74,0.0398066533977822
2024-10-10,Cupcake,In-store Promo,Summer,Returning,117.09,3,76.01,2024,10,10,3,-0.3508412332393885,-41.08,0.025621316935690495
2024-10-30,Cupcake,Google Maps,Summer,New,149.97,1,36.14,2024,10,30,2,-0.7590184703607388,-113.83,0.006668000266720011
2025-02-03,Cupcake,Local Magazine,Summer,Returning,44.71,7,148.35,2025,2,3,0,2.3180496533214043,103.63999999999999,0.156564526951465
2024-05-30,Cake,Instagram,Spring,New,174.21,9,167.4,2024,5,30,3,-0.039090752540037896,-6.810000000000002,0.051661787497847424
2025-02-17,Bread,In-store Promo,Summer,New,150.48,2,69.6,2025,2,17,0,-0.5374800637958532,-80.88,0.013290802764486976
2025-02-12,Bread,Local Magazine,Summer,Returning,197.25,5,236.3,2025,2,12,2,0.19797211660329536,39.05000000000001,0.025348542458808618
2025-03-19,Cookie,Google Maps,Fall,Returning,113.11,6,167.95,2025,3,19,2,0.4848377685438952,54.83999999999999,0.053045707718150474
2024-07-11,Cake,Instagram,Fall,Returning,44.27,4,174.29,2024,7,11,3,2.936977637226112,130.01999999999998,0.09035464196973118
2024-06-11,Bread,Instagram,Summer,New,143.05,8,115.86,2024,6,11,1,-0.19007340090877323,-27.190000000000012,0.05592450192240475
2024-11-25,Cupcake,Google Maps,Fall,New,103.71,1,37.91,2024,11,25,0,-0.6344614791244817,-65.8,0.009642271719217048
2025-01-01,Bread,Instagram,Spring,Returning,52.53,3,97.58,2025,1,1,2,0.8576051779935274,45.05,0.05711022272986865
2024-12-07,Cookie,Instagram,Winter,New,114.01,6,113.31,2024,12,7,5,-0.00613981229716694,-0.7000000000000028,0.05262696254714498
2024-07-24,Bread,Instagram,Fall,New,100.69,9,410.78,2024,7,24,2,3.0796504121561226,310.09,0.0893832555367961
2024-09-22,Cookie,In-store Promo,Spring,New,98.76,10,473.78,2024,9,22,6,3.7972863507492907,375.02,0.1012555690562981
2024-10-22,Cookie,Google Maps,Summer,New,123.49,2,25.47,2024,10,22,1,-0.7937484816584339,-98.02,0.016195643371932952
2024-05-31,Bread,Local Magazine,Spring,Returning,149.37,5,132.39,2024,5,31,4,-0.11367744527013468,-16.980000000000018,0.0334739238133494
2025-03-18,Bread,In-store Promo,Fall,Returning,184.36,10,117.61,2025,3,18,1,-0.3620633543067911,-66.75000000000001,0.054241701019743974
2024-06-07,Cupcake,Instagram,Summer,Returning,33.32,8,358.18,2024,6,7,4,9.749699879951981,324.86,0.24009603841536614
2025-04-28,Cupcake,Local Magazine,Winter,New,154.17,4,165.2,2025,4,28,0,0.07154439904002077,11.030000000000001,0.025945384964649414
2024-10-15,Bread,Google Maps,Summer,Returning,69.11,1,13.37,2024,10,15,1,-0.8065402980755318,-55.74,0.01446968600781363
2024-08-13,Cake,Local Magazine,Winter,Returning,51.04,3,138.52,2024,8,13,1,1.7139498432601885,87.48000000000002,0.05877742946708464
2024-06-22,Cake,Instagram,Summer,Returning,187.63,10,439.42,2024,6,22,5,1.341949581623408,251.79000000000002,0.05329638117571817
2025-02-11,Cupcake,Google Maps,Summer,New,150.59,5,72.43,2025,2,11,1,-0.5190251676738162,-78.16,0.03320273590543861
2024-06-10,Cupcake,Instagram,Summer,Returning,46.63,4,198.1,2024,6,10,0,3.2483379798413035,151.47,0.08578168561012224
2025-03-05,Cupcake,Google Maps,Fall,Returning,173.04,2,37.53,2025,3,5,2,-0.7831137309292648,-135.51,0.011558021266759132
2024-11-23,Cupcake,Instagram,Fall,Returning,92.29,8,154.55,2024,11,23,5,0.6746126340882003,62.260000000000005,0.08668328096218442
2024-08-14,Cake,Google Maps,Winter,New,87.98,3,127.8,2024,8,14,2,0.4526028642873379,39.81999999999999,0.03409865878608775
2024-10-28,Cake,Local Magazine,Summer,New,112.65,4,57.19,2024,10,28,0,-0.4923213493120285,-55.46000000000001,0.03550821127385708
2024-12-06,Bread,Instagram,Winter,New,94.7,9,331.9,2024,12,6,4,2.5047518479408657,237.2,0.09503695881731784
2025-03-31,Cupcake,Instagram,Fall,Returning,50.5,8,142.41,2025,3,31,0,1.8199999999999998,91.91,0.15841584158415842
2025-03-19,Cookie,Local Magazine,Fall,Returning,176.54,10,358.61,2025,3,19,2,1.0313243457573356,182.07000000000002,0.05664438654129376
2024-11-09,Cake,Local Magazine,Fall,New,158.07,3,21.07,2024,11,9,5,-0.8667046245334346,-137.0,0.018978933383943825
2024-07-17,Bread,Instagram,Fall,Returning,116.87,3,68.52,2024,7,17,2,-0.4137075382904082,-48.35000000000001,0.02566954736031488
2025-02-27,Cupcake,Google Maps,Summer,New,42.07,10,90.76,2025,2,27,3,1.1573567863085334,48.690000000000005,0.2376990729736154
2024-06-12,Cookie,In-store Promo,Summer,New,180.86,2,16.07,2024,6,12,2,-0.9111467433373881,-164.79000000000002,0.011058277120424637
2025-03-14,Cookie,Instagram,Fall,New,154.8,7,118.16,2025,3,14,4,-0.2366925064599484,-36.640000000000015,0.04521963824289405
2024-07-15,Cookie,Local Magazine,Fall,Returning,145.49,5,59.99,2024,7,15,0,-0.5876692556189429,-85.5,0.034366623135610695
2024-10-24,Cookie,In-store Promo,Summer,New,28.16,4,20.03,2024,10,24,3,-0.28870738636363635,-8.129999999999999,0.14204545454545456
2025-01-24,Cake,In-store Promo,Spring,New,151.36,4,159.32,2025,1,24,4,0.05258985200845652,7.9599999999999795,0.02642706131078224
2024-06-13,Cupcake,Google Maps,Summer,New,139.67,5,127.26,2024,6,13,3,-0.08885229469463723,-12.409999999999982,0.035798668289539634
2024-09-02,Bread,Instagram,Spring,Returning,106.88,8,180.77,2024,9,2,0,0.6913360778443115,73.89000000000001,0.07485029940119761
2024-11-14,Bread,Instagram,Fall,New,61.51,2,38.93,2024,11,14,3,-0.3670947813363681,-22.58,0.03251503820516989
2024-06-21,Cookie,Instagram,Summer,Returning,151.01,4,41.6,2024,6,21,4,-0.7245215548639163,-109.41,0.026488312032315744
2024-06-25,Cake,Local Magazine,Summer,Returning,137.74,3,93.66,2024,6,25,1,-0.3200232321765646,-44.08000000000001,0.02178016552925802
2024-07-28,Cupcake,Local Magazine,Fall,New,186.61,4,133.47,2024,7,28,6,-0.2847650179518783,-53.140000000000015,0.021435078505975026
2025-01-11,Cookie,Instagram,Spring,Returning,75.47,2,54.35,2025,1,11,5,-0.27984629654167215,-21.119999999999997,0.026500596263415926
2024-08-17,Bread,Google Maps,Winter,Returning,178.96,8,295.06,2024,8,17,5,0.6487483236477425,116.1,0.044702726866338846
